administrative_area_code,longitude,road_name,date,sprayer,supporting_staff,detective,day_of_week,meeting_location,locksmith,neighborhood,latitude,police_officer,meeting_time,year
67000330,120.1797649,,2015/11/14,7,16.0,1.0,六,喜樹路,1.0,喜北里,22.9428855,1.0,1330,104
67000320,120.2292429,,2015/11/14,5,14.0,1.0,六,凱旋路,1.0,東光里,22.9932248,0.0,815,104
67000310,120.2320788,,2015/11/14,4,12.0,1.0,六,中華路459巷,1.0,六合里A,23.0106603,1.0,815,104
67000310,120.2292452,,2015/11/14,5,14.0,1.0,六,中山南路104巷,2.0,六合里B,23.0127614,2.0,815,104
67000310,120.2262742,,2015/11/14,4,12.0,1.0,六,中華西街,1.0,安康里,23.0150779,1.0,815,104
67000310,120.2398048,,2015/11/14,4,12.0,1.0,六,南工街214巷32弄,1.0,二王里,23.0144049,1.0,815,104
67000310,120.2344378,,2015/11/14,10,24.0,1.0,六,鹽洲一街11巷,2.0,鹽洲里,23.0415313,2.0,1330,104
67000310,120.2519655,,2015/11/14,3,12.0,1.0,六,四維街,1.0,正強里A,23.0342125,1.0,1330,104
67000310,120.2513119,,2015/11/14,1,,,六,正強街330巷,,正強里B,23.0337728,,1330,104
67000370,120.2083291,,2015/11/15,30,66.0,1.0,日,城隍街,4.0,銀同里、萬昌里,22.9901115,3.0,815,104
67000370,120.2055998,,2015/11/15,30,66.0,1.0,日,中西開山路,4.0,銀同里,22.9922404,3.0,1330,104
67000340,120.2204428,,2015/11/15,7,18.0,1.0,日,開元路,1.0,勝安里,23.0076565,1.0,815,104
67000340,120.2077621,,2015/11/15,3,10.0,1.0,日,北安路一段,1.0,成德里,23.0181251,1.0,815,104
67000270,120.2288104,,2015/11/15,14,30.0,1.0,日,成功二街31巷,2.0,成功里,22.9564532,1.0,815,104
67000270,120.2533979,,2015/11/15,7,14.0,1.0,日,民安路二段,1.0,新田里,22.9525522,1.0,815,104
67000270,120.2170515,,2015/11/15,15,32.0,1.0,日,大同路三段,3.0,仁愛里,22.9593283,1.0,1330,104
67000270,120.2397336,,2015/11/15,6,12.0,1.0,日,三甲子,1.0,三甲里,22.9401228,1.0,1330,104
67000230,120.4838933,,2015/11/15,7,12.0,1.0,日,中正路,1.0,玉井里、玉田里,23.1781836,1.0,815,104
67000230,120.4838933,,2015/11/15,7,12.0,1.0,日,中正路,1.0,玉井里、玉田里,23.1781836,1.0,1330,104
67000210,120.2492634,,2015/11/15,11,12.0,1.0,日,安定,1.0,安定里、管寮里、港尾里,23.1209313,3.0,815,104
67000210,120.2492634,,2015/11/15,11,12.0,1.0,日,安定,1.0,港南里、六嘉里,23.1209313,2.0,1330,104
67000190,120.300011,,2015/11/15,6,4.0,0.0,日,六分寮333,1.0,六德里,23.1526609,1.0,1330,104
67000360,120.1675709,,2015/11/16,3,4.0,1.0,一,郡平路,1.0,育平里,22.9890018,0.0,815,104
67000360,120.1669709,,2015/11/16,6,10.0,1.0,一,慶平路,1.0,平通里,22.9976456,0.0,815,104
67000350,120.1898593,,2015/11/16,24,52.0,1.0,一,國安街56巷,1.0,海佃里,23.0239204,1.0,815,104
67000350,120.1763528,,2015/11/16,4,10.0,1.0,一,海佃路四段388巷,1.0,佃西里,23.0646459,1.0,1330,104
67000350,120.2309609,,2015/11/16,4,8.0,1.0,一,館前一路,1.0,東和里,23.0567271,1.0,1330,104
67000340,120.2205538,,2015/11/16,33,76.0,1.0,一,東豐路227巷,70.0,仁愛里,23.0039328,5.0,815,104
67000340,120.2053586,,2015/11/16,5,11.0,1.0,一,裕民街84巷,1.0,三德里,23.0002212,1.0,815,104
67000340,120.2184348,,2015/11/16,16,34.0,1.0,一,東豐路,3.0,中樓里,23.0036482,3.0,1330,104
67000340,120.2258834,,2015/11/16,9,22.0,1.0,一,南園街101巷,1.0,國興里,23.0081477,1.0,1330,104
67000330,120.1914431,,2015/11/16,16,38.0,1.0,一,新興路,4.0,日新里,22.9755921,3.0,815,104
67000330,120.2116106,,2015/11/16,16,4.0,1.0,一,國民路165巷,3.0,大恩里,22.966502,3.0,1330,104
67000320,120.233947,,2015/11/16,6,16.0,1.0,一,東成街,1.0,虎尾里、自強里,22.97973,0.0,815,104
67000320,120.2139661,,2015/11/16,4,12.0,0.0,一,東門路一段,0.0,東門里,22.9883399,0.0,815,104
67000320,120.2471473,,2015/11/16,4,12.0,1.0,一,裕和五街,1.0,南聖里,22.989317,0.0,1330,104
67000320,120.2236762,,2015/11/16,7,18.0,1.0,一,崇明十二街,1.0,崇學里,22.975368,0.0,1330,104
67000310,120.2276311,,2015/11/16,17,42.0,1.0,一,中華路661巷,3.0,安康里,23.0143505,2.0,1330,104
67000350,120.2075656,,2015/11/17,15,32.0,1.0,二,安中路一段189巷,1.0,安慶里,23.0338139,1.0,815,104
67000350,120.1965714,,2015/11/17,5,14.0,1.0,二,海佃路一段158巷,1.0,安富里,23.0248828,1.0,1330,104
67000350,120.1870809,,2015/11/17,10,24.0,1.0,二,府安路六段103巷,1.0,海南里,23.0201117,1.0,1330,104
67000330,120.1914431,,2015/11/17,20,44.0,1.0,二,新興路與利南街,5.0,日新里,22.9755921,4.0,815,104
67000330,120.2139251,,2015/11/17,13,2.0,1.0,二,大同路二段750巷,2.0,大恩里,22.9764702,1.0,1330,104
67000330,120.1760633,,2015/11/17,6,2.0,1.0,二,喜樹路340巷,1.0,喜南里,22.9401573,1.0,1330,104
67000320,120.231776,,2015/11/17,4,12.0,1.0,二,東寧路,1.0,裕農里,22.988481,0.0,815,104
67000320,120.2258961,,2015/11/17,8,20.0,1.0,二,東和路,1.0,小東里,22.9983756,1.0,1330,104
67000180,120.385707,,2015/11/17,2,0.0,1.0,二,大坑尾,1.0,大坑里,23.012628,0.0,1330,104
67000180,120.3502486,,2015/11/17,2,0.0,1.0,二,口埤,0.0,知義里,23.0254077,0.0,1330,104
67000110,120.362049,,2015/11/17,8,0.0,0.0,二,大內里,0.0,石湖里,23.118461,0.0,815,104
67000360,120.167528,,2015/11/18,2,4.0,0.0,三,郡平路,1.0,育平里,22.9892969,1.0,815,104
67000360,120.1847943,,2015/11/18,5,12.0,1.0,三,建平七街,1.0,文平里,22.9880476,0.0,815,104
67000360,120.164209,,2015/11/18,9,20.0,1.0,三,安北路121巷,1.0,海頭里,23.0019187,0.0,1330,104
67000340,120.2306448,,2015/11/18,31,72.0,1.0,三,林森路三段,5.0,華興里、國興里,22.9616224,5.0,815,104
67000340,120.2064387,,2015/11/18,5,14.0,1.0,三,北忠街,1.0,玉皇里,23.0004654,1.0,1330,104
67000320,120.226669,,2015/11/18,11,26.0,1.0,三,德東街,2.0,大智里,22.972858,1.0,815,104
67000320,120.2241183,,2015/11/18,6,18.0,1.0,三,崇德路550巷,1.0,崇德里,23.0073816,0.0,815,104
67000320,120.2351301,,2015/11/18,10,24.0,1.0,三,東門路三段179巷,1.0,虎尾里,22.9777738,0.0,1330,104
67000320,120.2418691,,2015/11/18,9,22.0,1.0,三,裕忠路,1.0,裕聖里,22.9810599,0.0,1330,104
67000310,120.2368721,,2015/11/18,9,22.0,1.0,三,中華路286巷,1.0,中興里,23.0075832,1.0,815,104
67000310,120.254712,,2015/11/18,10,24.0,1.0,三,崑大路155巷,2.0,崑山里,22.9966887,1.0,1330,104
67000270,120.2188725,,2015/11/18,16,28.0,1.0,三,行大一街,2.0,大甲里,22.9142231,1.0,815,104
67000190,120.2907026,,2015/11/18,11,13.0,0.0,三,自由路,2.0,文昌里,23.1306431,2.0,1330,104
67000350,120.1921292,,2015/11/19,7,18.0,1.0,四,同安路347巷,1.0,海東里,23.0434943,1.0,815,104
67000350,120.1935022,,2015/11/19,7,18.0,1.0,四,安寧街91巷,1.0,安富里、溪墘里,23.023379,1.0,815,104
67000350,120.214339,,2015/11/19,15,34.0,1.0,四,安和路一段496巷,1.0,安東里,23.035934,1.0,1330,104
67000340,120.2063993,,2015/11/19,13,36.0,1.0,四,小北路,2.0,興南里,23.0061542,2.0,815,104
67000320,120.2143722,,2015/11/19,6,18.0,0.0,四,育樂街,1.0,圍下里,22.9920921,1.0,815,104
67000320,120.2331186,,2015/11/19,14,38.0,1.0,四,中華東路二段133巷,2.0,東聖里,22.9871101,1.0,1330,104
67000310,120.272068,,2015/11/19,6,18.0,1.0,四,王行路,1.0,王行里,23.052818,1.0,815,104
67000310,120.2774542,,2015/11/19,5,16.0,1.0,四,西勢路158巷,1.0,西勢里,23.0210157,1.0,815,104
67000310,120.2328794,,2015/11/19,3,12.0,1.0,四,鹽行路146巷,1.0,鹽洲里,23.0437445,1.0,815,104
67000310,120.2393566,,2015/11/19,7,20.0,1.0,四,中山南路490巷,1.0,二王里,23.0171134,1.0,1330,104
67000310,120.267534,,2015/11/19,6,18.0,1.0,四,大同街,1.0,大灣里,23.0097331,1.0,1330,104
67000310,120.251824,,2015/11/19,3,12.0,1.0,四,崑大路201巷 ,1.0,崑山里,22.9966774,1.0,1330,104
67000290,120.330303,,2015/11/19,9,18.0,1.0,四,北新街,1.0,北勢里,22.964379,1.0,1330,104
67000280,120.2962474,,2015/11/19,6,12.0,1.0,四,大光一街,1.0,八甲里,22.9755075,1.0,815,104
67000270,120.2164172,,2015/11/19,8,16.0,1.0,四,中正西路3,4.0,大甲里,22.9180425,3.0,1330,104
67000230,120.464283,,2015/11/19,8,16.0,1.0,四,玉安街,1.0,玉田里,23.1284051,1.0,815,104
67000370,120.1935811,,2015/11/20,28,66.0,1.0,五,民權路三段,3.0,藥王里,22.9982142,2.0,815,104
67000370,120.1935811,,2015/11/20,28,66.0,1.0,五,民權路三段,3.0,藥王里,22.9982142,2.0,1330,104
67000350,120.2344958,,2015/11/20,8,18.0,1.0,五,環館北路,1.0,東和里,23.0652338,1.0,1330,104
67000330,120.192042,,2015/11/20,13,32.0,1.0,五,金華路ㄧ段242巷,3.0,明亮里,22.968131,2.0,815,104
67000330,120.19118,,2015/11/20,13,32.0,1.0,五,永仁街,3.0,明興里,22.965373,2.0,815,104
67000330,120.1887933,,2015/11/20,10,22.0,1.0,五,永南四街與南豐街,2.0,文南里,22.9840326,1.0,1330,104
67000320,120.2323865,,2015/11/20,8,27.0,1.0,五,崇善十二街,1.0,崇善里,22.9694048,0.0,815,104
67000320,120.2160268,,2015/11/20,8,25.0,1.0,五,慶東街,1.0,東門里,22.9883469,0.0,1330,104
67000310,120.2631685,,2015/11/20,8,20.0,1.0,五,龍埔街175巷,1.0,龍潭里,23.0337299,1.0,815,104
67000280,120.2926908,,2015/11/20,9,22.0,1.0,五,大順一街,1.0,辜厝里,22.9646525,1.0,815,104
67000280,120.2948562,,2015/11/20,28,61.0,1.0,五,中正一街,1.0,新厝里,22.96605,1.0,1330,104
67000360,120.1663193,,2015/11/21,6,12.0,1.0,六,安平路,1.0,石門里,22.9995867,0.0,815,104
67000350,120.2173133,,2015/11/21,25,54.0,1.0,六,安寧街,1.0,溪墘里、安富里,23.0067449,1.0,815,104
67000350,120.211032,,2015/11/21,3,4.0,1.0,六,敬安街,1.0,溪北里,23.0274483,1.0,1330,104
67000350,120.216622,,2015/11/21,10,38.0,1.0,六,安和路二段,1.0,新順里,23.0428855,1.0,1330,104
67000340,120.19433,,2015/11/21,10,24.0,1.0,六,開元路73巷,2.0,勝安里,23.022188,2.0,815,104
67000340,120.1933122,,2015/11/21,10,24.0,1.0,六,中華北路二段25巷,2.0,文元里,23.0180468,2.0,1330,104
67000330,120.1934016,,2015/11/21,11,24.0,1.0,六,大成路二段143巷,2.0,府南里,22.9733077,2.0,815,104
67000330,120.1859979,,2015/11/21,3,4.0,1.0,六,新建路37巷,1.0,開南里,22.9688761,1.0,815,104
67000320,120.2231985,,2015/11/21,13,34.0,1.0,六,崇明路,2.0,崇德里,22.9742918,1.0,1330,104
67000310,120.2336334,,2015/11/21,17,40.0,1.0,六,勝華街37巷,3.0,勝利里,23.0051945,2.0,1330,104
67000180,120.3076271,,2015/11/21,11,26.0,1.0,六,中正路,1.0,觀音里、太平里,23.0378948,1.0,815,104
67000180,120.314114,,2015/11/21,14,36.0,2.0,六,信義路131巷,2.0,東榮里,23.034461,1.0,1330,104
67000120,120.179647,,2015/11/21,10,6.0,1.0,六,新生路,1.0,東寧里,23.161131,1.0,815,104
67000070,120.2429011,,2015/11/21,8,0.0,1.0,六,興民街,1.0,新建里,23.1844445,1.0,1330,104
67000370,120.1654457,,2015/11/22,16,40.0,1.0,日,民權路四段與頂美一街,1.0,西湖里,22.9992785,1.0,815,104
67000370,120.206118,,2015/11/22,7,18.0,1.0,日,府前路一段,1.0,郡王里,22.9888497,1.0,1330,104
67000330,120.1889879,,2015/11/22,33,6.0,1.0,日,聖南街與惠南街,7.0,金華里,22.979616,7.0,815,104
67000330,120.1837632,,2015/11/22,6,2.0,1.0,日,灣裡路211巷,1.0,永寧里、興農里,22.9282883,1.0,1330,104
67000330,120.1947184,,2015/11/22,6,2.0,1.0,日,新都路,1.0,郡南里,22.967162,1.0,1330,104
67000330,120.1947184,,2015/11/22,17,4.0,1.0,日,新都路,3.0,明亮里,22.967162,3.0,1330,104
67000330,120.1915014,,2015/11/22,6,2.0,1.0,日,三官路,2.0,再興里,22.9770671,2.0,1330,104
67000350,120.1935022,,2015/11/23,5,10.0,1.0,一,海佃路二段764號,1.0,溪心里,23.023379,1.0,815,104
67000340,120.2063993,,2015/11/23,11,32.0,1.0,一,文賢路799巷18號,2.0,大和里,23.0061542,1.0,815,104
67000340,120.1921292,,2015/11/23,10,26.0,1.0,一,東豐路305巷51號恩隍宮,1.0,仁愛里、重興里,23.0434943,1.0,815,104
67000340,120.2774542,,2015/11/23,9,24.0,1.0,一,育德二路51巷2號對面公園,1.0,成德里、和順里,23.0210157,1.0,1330,104
67000340,120.2328794,,2015/11/23,15,38.0,1.0,一,北成路80巷22弄21號對面北成公園,3.0,成功里,23.0437445,2.0,1330,104
67000330,120.2331186,,2015/11/23,8,18.0,1.0,一,新建路21巷口,2.0,光明里,22.9871101,2.0,1330,104
67000320,120.2143722,,2015/11/23,14,38.0,3.0,一,長榮路三段66巷55號旁公園,3.0,大學里,22.9920921,2.0,815,104
67000320,120.272068,,2015/11/23,13,36.0,1.0,一,崇善十三街57號瑩青幼兒園,2.0,崇善里,23.052818,1.0,1330,104
67000310,120.2962474,,2015/11/23,7,20.0,1.0,一,洲尾街150號旁菜園,1.0,鹽洲里A,22.9755075,1.0,815,104
67000310,120.464283,,2015/11/23,3,12.0,1.0,一,鹽行路91號旁空地,1.0,鹽洲里B,23.1284051,1.0,815,104
67000310,120.330303,,2015/11/23,12,26.0,1.0,一,成功路238號旁空地,2.0,五王里,22.964379,1.0,1330,104
67000180,120.214339,,2015/11/23,3,0.0,1.0,一,洋子145-1號,1.0,豐榮里,23.035934,0.0,1330,104
67000180,120.2164172,,2015/11/23,1,0.0,1.0,一,大坑尾23號產銷班,1.0,大坑里,22.9180425,0.0,1330,104
67000310,120.2461286,,2015/11/24,12,26.0,1.0,二,復國一路173巷62弄1號復國教會,2.0,復國里,23.0065443,1.0,1330,104
67000270,120.2526278,,2015/11/24,8,20.0,1.0,二,保安路二段481號田厝里活動中心,1.0,田厝里,22.9554713,1.0,815,104
67000270,120.2603821,,2015/11/24,8,20.0,1.0,二,土庫路245巷2號旁空地,1.0,土庫里,22.9911719,1.0,815,104
67000070,120.268194,,2015/11/24,4,0.0,1.0,二,總爺庄66號旁空地,1.0,總榮里,23.187253,1.0,815,104
67000360,120.1524127,,2015/11/25,9,20.0,1.0,三,安北路438號旁空地,1.0,西門里,22.9996879,0.0,1330,104
67000350,120.1878917,,2015/11/25,4,6.0,1.0,三,國安街155巷42號,1.0,幸福里,23.0211082,1.0,815,104
67000340,120.1967382,,2015/11/25,8,20.0,1.0,三,文靈公園文賢路1122巷與文賢三街337巷6弄交叉處),1.0,文元里,23.0166844,1.0,815,104
67000340,120.2149075,,2015/11/25,7,18.0,1.0,三,和緯路一段98號旁巷子,2.0,大道里、大山里,23.0094834,2.0,815,104
67000340,120.2097286,,2015/11/25,3,6.0,1.0,三,公園路377巷3號旁,1.0,國姓里,23.0064218,1.0,815,104
67000340,120.193778,,2015/11/25,5,14.0,1.0,三,文賢路268號前面,1.0,文成里,23.0049099,1.0,1330,104
67000340,120.1991827,,2015/11/25,20,46.0,1.0,三,安民里活動中心海安路三段59號),1.0,安民里,23.0022084,2.0,1330,104
67000330,120.1924609,,2015/11/25,9,20.0,1.0,三,大成路二段177巷口,2.0,府南里,22.9745067,2.0,815,104
67000330,120.193227,,2015/11/25,9,20.0,1.0,三,大成路二段168號前,2.0,田寮里,22.9750505,2.0,815,104
67000330,120.179244,,2015/11/25,15,36.0,1.0,三,喜樹路20巷9弄口,3.0,喜北里,22.9471063,3.0,1330,104
67000320,120.2343914,,2015/11/25,4,14.0,1.0,三,崇善十六街16號對面空地,1.0,大智里,22.963165,0.0,815,104
67000320,120.2325543,,2015/11/25,7,18.0,1.0,三,文化六街與文化一街交叉路口公園,1.0,和平里,22.9748818,0.0,815,104
67000320,120.224032,,2015/11/25,9,22.0,1.0,三,富德街21號(臺南市審計處),1.0,龍山里,22.984222,0.0,815,104
67000320,120.2178248,,2015/11/25,10,24.0,1.0,三,崇明路190號(台南榮民之家大門口),1.0,忠孝里,22.9790514,0.0,1330,104
67000300,120.412151,,2015/11/25,1,7.0,1.0,三,新市子158號(衛生所),1.0,崎頂里,22.939765,1.0,815,104
67000280,120.2906035,,2015/11/25,4,7.0,1.0,三,七甲五街102巷93號(六興宮),1.0,七甲里,22.9832175,1.0,1330,104
67000270,120.258949,,2015/11/25,8,16.0,1.0,三,德崙路370巷巷口(藍天超市旁),1.0,上崙里,22.9417587,1.0,815,104
67000340,120.1872052,,2015/11/26,16,38.0,1.0,四,武聖路,2.0,大豐里,23.008084,2.0,815,104
67000340,120.205187,,2015/11/26,7,18.0,1.0,四,育成路,1.0,成德里,23.0202262,1.0,815,104
67000340,120.2090093,,2015/11/26,22,50.0,1.0,四,公園路433巷,4.0,國姓里、六甲里,23.0077939,3.0,1330,104
67000330,120.1916004,,2015/11/26,9,20.0,1.0,四,金華路二段,2.0,再興里,22.9810279,2.0,1330,104
67000330,120.2816883,,2015/11/26,2,4.0,1.0,四,新和東路,1.0,開南里,23.1141307,1.0,1330,104
67000320,120.2274877,,2015/11/26,13,32.0,1.0,四,小東路,2.0,小東里,22.9997364,1.0,815,104
67000320,120.2274877,,2015/11/26,13,32.0,1.0,四,小東路,2.0,小東里,22.9997364,1.0,1330,104
67000310,120.2317768,,2015/11/26,11,26.0,1.0,四,勝學路260巷,2.0,勝利里,23.007224,1.0,815,104
67000310,120.239695,,2015/11/26,7,18.0,1.0,四,小東路685巷,1.0,中華里,22.999028,1.0,1330,104
67000310,120.2647237,,2015/11/26,6,16.0,1.0,四,立興街57巷,1.0,南灣里,23.0032346,1.0,1330,104
67000280,120.2994019,,2015/11/26,5,15.0,1.0,四,公園路39巷,1.0,許厝里,22.9649422,1.0,1330,104
67000180,120.3151386,,2015/11/26,14,25.0,1.0,四,信義路,1.0,東榮里,23.0383218,1.0,815,104
67000180,120.3502486,,2015/11/26,3,0.0,1.0,四,口碑,1.0,知義里,23.0254077,1.0,815,104
67000160,120.1112911,,2015/11/26,2,0.0,1.0,四,鯤溟,1.0,鯤溟里,23.1885961,1.0,815,104
67000140,120.2209801,,2015/11/26,3,0.0,1.0,四,後營,1.0,營西里,23.1440531,1.0,1330,104
67000130,120.1773545,,2015/11/26,9,12.0,2.0,四,和平路,2.0,仁得里,23.2280203,2.0,1330,104
67000120,120.179736,,2015/11/26,10,8.0,1.0,四,勝利路,1.0,鎮山里,23.1498882,1.0,815,104
67000370,120.1908589,,2015/11/27,10,24.0,1.0,五,府前路二段258巷,2.0,大涼里,22.9931464,1.0,815,104
67000360,120.166725,,2015/11/27,4,6.0,1.0,五,安北路,1.0,石門里,23.0006693,0.0,1330,104
67000350,120.1869123,,2015/11/27,7,18.0,1.0,五,府安路六段103巷,1.0,幸福里、海南里,23.0209347,1.0,1330,104
67000330,120.193227,,2015/11/27,1,4.0,1.0,五,大成路二段,0.0,田寮里,22.9750505,0.0,1330,104
67000320,120.242697,,2015/11/27,17,42.0,1.0,五,裕孝路,2.0,南聖里,22.9838971,1.0,1330,104
67000320,120.2168136,,2015/11/27,9,10.0,1.0,五,大學路,0.0,大學里,22.9966097,0.0,1330,104
67000310,120.246772,,2015/11/27,4,12.0,1.0,五,國華街,1.0,復國里,23.011192,1.0,815,104
67000310,120.2518763,,2015/11/27,8,20.0,1.0,五,正強街,1.0,正強里,23.02912,1.0,815,104
67000180,120.309168,,2015/11/27,9,13.0,1.0,五,仁愛街,1.0,護國里,23.0374507,1.0,815,104
67000070,120.2436833,,2015/11/27,4,0.0,1.0,五,和平路,1.0,中興里,23.1787334,1.0,815,104
67000330,120.1916004,,2015/11/28,3,8.0,1.0,六,金華路二段,1.0,再興里,22.9810279,1.0,815,104
67000330,120.1925393,,2015/11/28,11,22.0,2.0,六,德興路,2.0,郡南里A,22.9628861,2.0,815,104
67000330,120.1923945,,2015/11/28,9,20.0,2.0,六,德興路,2.0,郡南里B,22.9652114,2.0,815,104
67000330,120.1855949,,2015/11/28,15,34.0,3.0,六,中華南路二段315巷,3.0,南都里,22.960313,3.0,1330,104
67000330,120.1885211,,2015/11/28,17,38.0,3.0,六,金華路二段33巷,3.0,國宅里,22.9770796,3.0,1330,104
67000320,120.231494,,2015/11/28,6,16.0,1.0,六,中華東路二段295巷,1.0,自強里,22.9819737,0.0,815,104
67000320,120.2172513,,2015/11/28,2,8.0,1.0,六,大同路二段,1.0,東智里,22.9624437,0.0,815,104
67000320,120.2452139,,2015/11/28,8,20.0,1.0,六,裕信路,1.0,裕聖里,22.98212,0.0,815,104
67000310,120.2460251,,2015/11/28,12,26.0,1.0,六,復華八街47巷,2.0,復華里,23.0169673,1.0,1330,104
67000280,120.2997283,,2015/11/28,6,13.0,1.0,六,忠孝北路,1.0,歸仁里,22.969897,1.0,1330,104
67000370,120.2004519,,2015/11/29,8,20.0,1.0,日,成功路,1.0,普濟里,22.9997588,0.0,1330,104
67000340,120.1959561,,2015/11/29,15,36.0,1.0,日,文賢一路300巷,3.0,文元里A,23.0040354,2.0,815,104
67000340,120.1973035,,2015/11/29,7,18.0,1.0,日,文賢三街337巷,1.0,文元里B,23.01684,1.0,815,104
67000340,120.199028,,2015/11/29,17,40.0,1.0,日,海安路三段,2.0,安民里,23.000627,1.0,815,104
67000320,120.234155,,2015/11/29,10,22.0,1.0,日,仁和路,1.0,崇善,22.9684035,0.0,1330,104
67000270,120.2593791,,2015/11/29,5,8.0,1.0,日,忠義一街38巷,1.0,田厝里,22.9789084,0.0,1330,104
67000330,120.1910138,,2015/11/30,11,22.0,1.0,一,中華南路二段185巷,2.0,建南里,22.9604893,2.0,815,104
67000330,120.1874864,,2015/11/30,10,20.0,1.0,一,鹽埕路159巷與新建路41巷,2.0,開南里,22.9690929,2.0,815,104
67000320,120.2258672,,2015/11/30,16,38.0,1.0,一,崇明十三街10巷,1.0,崇德里,22.9748079,0.0,1330,104
67000310,120.2351695,,2015/11/30,5,14.0,1.0,一,鹽行路,3.0,鹽洲里,23.0425734,2.0,1330,104
67000280,120.293882,,2015/11/30,11,24.0,1.0,一,二甲,1.0,沙崙里,22.9838213,1.0,1330,104
67000180,120.3098948,,2015/11/30,13,16.0,1.0,一,和平街,2.0,護國里,23.0337379,2.0,815,104
67000180,120.3377852,,2015/11/30,5,0.0,1.0,一,那拔,1.0,那拔里,23.053697,1.0,1330,104
67000360,120.154418,,2015/12/01,4,8.0,1.0,二,安平路,1.0,港仔里,22.9988589,0.0,815,104
67000340,120.1979851,,2015/12/01,16,38.0,1.0,二,文賢三街,2.0,文元里,23.0171646,2.0,815,104
67000280,120.2993363,,2015/12/01,1,0.0,1.0,二,中山路一段437巷,1.0,許厝里,22.965983,1.0,815,104
67000360,120.1623878,,2015/12/02,12,22.0,1.0,三,安平路,1.0,港仔里,22.9999651,0.0,1330,104
67000360,120.1743162,,2015/12/02,7,16.0,0.0,三,健康二街,1.0,華平里,22.9941795,1.0,1330,104
67000330,120.1868752,,2015/12/02,8,18.0,1.0,三,明興路,1.0,興農里,22.9274705,1.0,815,104
67000330,120.190871,,2015/12/02,10,22.0,1.0,三,新興路與夏林路,2.0,田寮里,22.981784,2.0,815,104
67000330,120.1914431,,2015/12/02,9,20.0,1.0,三,健康路二段,2.0,文南里,22.9755921,2.0,1330,104
